CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
8982,Jeffrey Wright,fostertaylor@example.com,42,Female,Davisbury,21,Furniture,Sofas,838.82,44.53,44x48x23,8982,2023-04-01,£3601.65,Standard,Cancelled,8982,227,16,2020-12-24,49,New Daniel,9432,6,Morgan LLC,New Marktown,2.48
1471,Michael Green,latoyawood@example.net,70,Female,Tylerchester,21,Furniture,Sofas,350.46,16.83,27x23x17,1471,06-20-2022,£656.94,Two-day,Delivered,1471,225,408,2022-03-15,301,Merrittshire,6520,8,Parks-Gallegos,Jenkinsside,6.82
1257,Sherri White,suttonstacey@example.org,38,Male,South Christopher,0,Electronics,Smart Watches,687.44,15.81,41x41x3,1257,30/05/2023,$73.82,Express,Cancelled,1257,968,205,2022-02-01,222,West Kristen,11070,6,Morgan LLC,New Marktown,2.48
3879,Lisa Brown,hestertanner@example.com,37,Male,Gordonstad,3,Furniture,Cabinets,384.99,23.13,32x20x13,3879,2021-04-18,$1300.35,Two-day,Shipped,3879,761,344,2022-08-08,152,Perryhaven,18114,2,Miller-Pearson,Clarkmouth,9.83
452,Joshua Smith,landrystacy@example.com,36,Female,East Jacob,21,Furniture,Sofas,890.28,1.96,45x43x39,452,2022-08-10,£463.36,Two-day,Pending,452,247,15,2022-07-22,241,Ianmouth,6693,9,Johnson-Rodriguez,Katherineborough,7.81
8702,Jennifer Hartman,mccormickjenny@example.org,57,Male,Lake Davidberg,10,Electronics,Laptops,516.29,24.26,37x39x15,8702,02/02/2022,£3467.9,Two-day,Pending,8702,314,292,2021-10-15,261,North Deborah,6823,7,Miller Group,Clarkmouth,6.56
6152,Brandy Rowe,pmcconnell@example.net,53,Female,West James,6,Furniture,Chairs,743.28,30.65,13x24x48,6152,09/06/2023,€3757.04,Two-day,Delivered,6152,760,306,2021-10-27,43,Manuelstad,18856,0,Johnson-Rodriguez,Port Robynmouth,
6226,Scott Nielsen,danielle30@example.org,42,Male,Port Vincentberg,8,Clothing,Shoes,23.57,14.08,37x13x49,6226,28/06/2022,€298.24,Standard,Pending,6226,664,219,2021-07-13,54,Jasonborough,15745,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6064,Charles Thomas,jennifer51@example.net,63,Male,Thomasfurt,4,Clothing,T-Shirts,801.05,4.9,30x38x26,6064,17/05/2023,£1050.1,Express,Shipped,6064,397,19,2022-02-28,1,North Samantha,11291,9,Johnson-Rodriguez,Katherineborough,7.81
828,Eric Powell,julieromero@example.net,56,Female,Anthonyshire,11,Clothing,Hats,437.15,15.14,28x30x19,828,07-18-2021,€626.44,Express,Shipped,828,132,420,2022-02-28,384,Thomasville,18680,9,Johnson-Rodriguez,Katherineborough,7.81
9664,Mr. Daniel Houston,cody62@example.com,58,Female,Costafort,16,Furniture,Tables,9.05,31.86,37x23x2,9664,2022-02-03,£1087.16,Two-day,Pending,9664,638,199,2021-09-18,247,New Lauren,15715,6,Morgan LLC,New Marktown,2.48
2936,Joshua Townsend,mariacollins@example.net,53,Male,West Natasha,6,Furniture,Chairs,473.37,4.35,14x29x36,2936,2020-10-05,$2514.72,Two-day,Shipped,2936,818,305,2020-11-22,167,Danielville,18980,5,Morgan LLC,Port Robynmouth,1.23
8715,James Day,joneserica@example.net,53,Female,Jaredborough,11,Clothing,Hats,387.08,43.22,27x32x27,8715,2023-04-22,£876.75,Standard,Delivered,8715,3,119,2022-05-27,94,Aliciafurt,15318,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9685,Kenneth Wong,lryan@example.net,63,Female,Bishopbury,16,Furniture,Tables,745.81,25.97,32x7x15,9685,12/11/2020,€474.36,Express,Delivered,9685,367,217,2021-08-01,251,Amybury,9725,0,Johnson-Rodriguez,Port Robynmouth,
722,Levi Torres,cindycummings@example.org,55,Male,New Kathleen,12,Clothing,Dresses,453.67,31.87,43x26x37,722,07-25-2022,$4345.55,Express,Pending,722,667,256,2021-07-01,216,Port Christopher,13146,2,Miller-Pearson,Clarkmouth,9.83
9876,Jeffery Melton,keith62@example.net,53,Male,North Jamesville,21,Furniture,Sofas,274.17,39.93,40x35x3,9876,2021-05-20,£196.15,Express,Cancelled,9876,572,225,2020-11-05,213,Bowmanhaven,9776,0,Johnson-Rodriguez,Port Robynmouth,
7559,Keith Robertson,gsmith@example.com,30,Male,Ryanborough,16,Furniture,Tables,713.62,4.01,5x6x38,7559,07-31-2021,£90.04,Two-day,Delivered,7559,273,164,2021-09-23,397,Port Catherineview,17948,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7717,Connie White,brandyortega@example.com,62,Male,Aguilarberg,6,Furniture,Chairs,980.95,21.96,43x48x36,7717,2023-07-06,£3906.6,Standard,Pending,7717,923,431,2022-05-20,269,South Kelly,15403,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8906,Timothy Sharp,jordancraig@example.com,20,Female,Deniseton,4,Clothing,T-Shirts,457.21,27.81,19x4x14,8906,2023-08-29,€668.57,Standard,Pending,8906,96,415,2021-07-04,392,Port Christopherport,5328,3,Johnson-Rodriguez,Katherineborough,7.4
7336,Karen King,michaelkim@example.net,64,Female,Kimberlyhaven,8,Clothing,Shoes,897.22,15.44,23x37x38,7336,04-26-2022,$41.8,Express,Cancelled,7336,229,378,2020-12-10,296,Steventon,15238,2,Miller-Pearson,Clarkmouth,9.83
2888,Bradley Gilbert,molinanicholas@example.com,55,Male,Bradleyborough,13,Electronics,Headphones,841.58,1.51,29x14x48,2888,2021-04-30,£905.95,Express,Pending,2888,51,400,2022-01-06,134,Juliestad,9919,2,Miller-Pearson,Clarkmouth,9.83
1595,Edward Gamble,veronicahenderson@example.com,37,Female,East Janeton,6,Furniture,Chairs,717.98,16.25,22x49x2,1595,2021-06-22,$1359.5,Express,Shipped,1595,126,311,2021-09-29,179,Morrisbury,15218,0,Johnson-Rodriguez,Port Robynmouth,
6972,Nichole Gonzalez,jeffrey96@example.com,34,Female,North Michaelland,0,Electronics,Smart Watches,361.34,20.94,32x42x28,6972,2020-09-10,$1068.28,Express,Delivered,6972,841,200,2020-11-13,262,Franklinstad,17158,3,Johnson-Rodriguez,Katherineborough,7.4
8281,John Ford,ztorres@example.net,63,Female,Woodhaven,11,Clothing,Hats,843.75,37.34,45x12x14,8281,22/09/2022,£3662.2,Two-day,Cancelled,8281,877,148,2021-01-17,19,Veronicaview,14192,8,Parks-Gallegos,Jenkinsside,6.82
5964,Samuel Pratt,stevenmedina@example.com,23,Male,Johnsonstad,0,Electronics,Smart Watches,745.75,36.48,42x30x36,5964,02-26-2022,£2356.84,Express,Shipped,5964,41,89,2022-04-21,30,South Amanda,15630,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4860,Mr. Jon Carter,cannoncharles@example.net,39,Male,Reynoldsburgh,11,Clothing,Hats,96.65,22.73,18x32x43,4860,20/04/2021,$1538.56,Standard,Pending,4860,763,60,2022-06-27,443,West Morgan,7785,8,Parks-Gallegos,Jenkinsside,6.82
9077,Jacqueline Guzman,christopher46@example.net,66,Male,East Jamesview,10,Electronics,Laptops,998.87,41.49,10x34x26,9077,2023-03-12,£837.41,Express,Shipped,9077,775,313,2021-05-17,355,Duffyville,13215,5,Morgan LLC,Port Robynmouth,1.23
9169,Randy Costa,agriffin@example.com,58,Male,Lake Charlesfort,6,Furniture,Chairs,796.93,22.7,20x18x32,9169,03/01/2023,£63.25,Two-day,Shipped,9169,314,226,2022-06-05,228,Kellyborough,16578,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6621,Tyler Gonzales,dlamb@example.net,53,Female,Curtisport,2,Electronics,Mobile Phones,894.19,18.28,28x18x2,6621,07-24-2022,$632.02,Two-day,Delivered,6621,455,55,2020-12-23,421,Kristinaton,10431,3,Johnson-Rodriguez,Katherineborough,7.4
5688,Kathryn Rogers,brandon62@example.com,35,Male,South Ericaside,2,Electronics,Mobile Phones,354.14,48.62,5x29x41,5688,28/07/2023,£498.21,Express,Pending,5688,65,226,2021-08-12,160,Port Vanessabury,13483,8,Parks-Gallegos,Jenkinsside,6.82
3971,Christina Long,jbarron@example.com,29,Male,Christineside,6,Furniture,Chairs,263.01,42.5,31x44x4,3971,14/03/2021,$3408.92,Standard,Delivered,3971,494,222,2021-03-05,438,South Ashleyland,14465,7,Miller Group,Clarkmouth,6.56
3096,Nicole Walker,brittany28@example.org,34,Male,North Jenniferland,11,Clothing,Hats,661.01,37.64,18x24x25,3096,2022-07-24,€3359.5,Two-day,Pending,3096,859,407,2021-12-23,231,Teresaland,16828,7,Miller Group,Clarkmouth,6.56
3748,Daniel Ward,chadelliott@example.net,20,Female,Shellymouth,12,Clothing,Dresses,564.94,2.22,32x5x9,3748,26/03/2021,$3460.08,Express,Pending,3748,264,354,2021-04-23,154,Lake Joshua,16444,8,Parks-Gallegos,Jenkinsside,6.82
4430,Brittany Harrison,usmith@example.net,42,Male,Garzaland,4,Clothing,T-Shirts,323.17,7.59,43x48x16,4430,26/05/2023,€308.45,Express,Cancelled,4430,827,306,2021-08-17,250,Port James,7231,2,Miller-Pearson,Clarkmouth,9.83
5517,Brian Johnson,lbeasley@example.com,60,Male,Davidsontown,3,Furniture,Cabinets,746.25,16.53,15x8x40,5517,2022-03-19,£1149.6,Standard,Shipped,5517,110,400,2022-01-20,321,North Vanessa,12259,2,Miller-Pearson,Clarkmouth,9.83
7577,Katie Bailey,jbrown@example.org,28,Male,Priceside,3,Furniture,Cabinets,226.72,29.59,8x30x37,7577,2020-10-14,€1222.04,Express,Shipped,7577,625,169,2022-08-02,365,Salasfort,14528,0,Johnson-Rodriguez,Port Robynmouth,
4750,Alexandra Gomez,tgonzalez@example.net,25,Female,Port Andrea,8,Clothing,Shoes,226.21,27.91,25x33x33,4750,2020-10-24,€2165.64,Standard,Pending,4750,156,101,2021-05-19,433,Mistyburgh,11268,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8075,Michael Nguyen,christopher80@example.com,49,Female,Gabrielhaven,6,Furniture,Chairs,248.96,27.54,24x39x7,8075,2022-08-24,€936.59,Standard,Pending,8075,126,136,2022-08-11,226,East Daniel,17215,8,Parks-Gallegos,Jenkinsside,6.82
4379,Kayla Collins,kevinwatson@example.com,58,Female,East Jeremy,1,Electronics,Cameras,122.28,10.09,14x2x2,4379,2023-05-02,€2710.35,Standard,Cancelled,4379,225,153,2021-05-29,27,Colebury,16981,0,Johnson-Rodriguez,Port Robynmouth,
4077,Lisa Dillon,nicoledunn@example.com,19,Male,Isaachaven,0,Electronics,Smart Watches,156.64,37.06,33x49x32,4077,2021-12-04,€1609.24,Express,Pending,4077,135,325,2022-07-13,171,West Williamfort,7879,6,Morgan LLC,New Marktown,2.48
350,Kathleen Hill,bishopdenise@example.net,39,Male,Boyleside,48,Clothing,Jeans,773.79,21.1,31x43x2,350,2020-09-14,£189.62,Express,Delivered,350,314,483,2020-11-16,100,Lake John,14918,8,Parks-Gallegos,Jenkinsside,6.82
5545,Sydney Johnson,starkyvonne@example.org,33,Male,Glassmouth,48,Clothing,Jeans,349.4,22.45,28x6x39,5545,11-17-2020,€421.71,Standard,Cancelled,5545,133,98,2021-12-19,234,Andersonville,13202,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3322,Erica Brooks,rossian@example.com,50,Female,Jenkinsfurt,8,Clothing,Shoes,711.99,0.88,46x28x1,3322,10-26-2021,€3550.04,Two-day,Shipped,3322,141,60,2021-09-05,8,New Mariafort,18377,5,Morgan LLC,Port Robynmouth,1.23
2259,Thomas Clark,ryanvazquez@example.org,47,Male,Port Christopher,9,Furniture,Beds,412.23,10.01,33x5x50,2259,04/09/2020,€223.88,Express,Cancelled,2259,894,472,2022-03-05,486,Lake Walterbury,5608,8,Parks-Gallegos,Jenkinsside,6.82
7799,Erica Martinez,michael95@example.net,25,Female,New Oscar,4,Clothing,T-Shirts,791.46,30.5,5x37x43,7799,09-03-2022,$1973.16,Express,Pending,7799,492,367,2020-12-08,192,New Kyle,13661,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2026,Rick Goodman,michaelvasquez@example.org,34,Male,North Loretta,48,Clothing,Jeans,394.99,6.97,25x19x2,2026,11-21-2021,£683.6,Two-day,Pending,2026,480,437,2021-05-11,418,East David,12671,8,Parks-Gallegos,Jenkinsside,6.82
9892,Jason Humphrey,scrawford@example.org,28,Female,West Jerrymouth,13,Electronics,Headphones,449.05,44.43,35x40x16,9892,2023-06-11,$1578.45,Two-day,Delivered,9892,968,456,2021-02-17,391,Aaronchester,9676,3,Johnson-Rodriguez,Katherineborough,7.4
3352,Chris Kramer,okeller@example.com,65,Female,South John,48,Clothing,Jeans,197.87,31.41,27x49x30,3352,01-12-2022,$3905.25,Two-day,Cancelled,3352,868,212,2022-04-18,437,Marilynside,18461,3,Johnson-Rodriguez,Katherineborough,7.4
8574,Dylan Williams,timothy16@example.net,43,Female,South Marytown,11,Clothing,Hats,61.98,33.36,4x11x31,8574,21/07/2023,$199.81,Two-day,Shipped,8574,89,432,2020-09-12,154,Lake Joshua,16444,7,Miller Group,Clarkmouth,6.56
9611,Mckenzie Jones,barbaraadams@example.org,36,Male,Yolandafort,9,Furniture,Beds,312.32,20.57,15x35x4,9611,09/11/2022,£559.76,Standard,Delivered,9611,548,279,2021-04-17,154,Lake Joshua,16444,3,Johnson-Rodriguez,Katherineborough,7.4
1445,Erika Gallegos,leerebecca@example.net,21,Male,New Matthew,10,Electronics,Laptops,226.12,43.77,18x40x4,1445,05-12-2022,$3068.84,Two-day,Shipped,1445,534,186,2021-12-19,253,West Jaredburgh,17353,2,Miller-Pearson,Clarkmouth,9.83
5077,Emily Hood,blin@example.net,22,Female,North Linda,3,Furniture,Cabinets,371.29,21.03,39x41x18,5077,11-22-2022,£1933.1,Two-day,Pending,5077,66,135,2022-05-02,313,Calhounburgh,13946,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8431,Diane Thomas,barbara39@example.net,55,Male,Port Heatherchester,4,Clothing,T-Shirts,497.95,23.38,40x17x39,8431,03/10/2020,$700.12,Standard,Pending,8431,882,184,2022-08-13,362,Wardport,13704,6,Morgan LLC,New Marktown,2.48
5249,Vanessa Lara,michaelmartinez@example.net,61,Female,East James,11,Clothing,Hats,560.07,42.02,39x25x4,5249,2022-10-09,€1998.7,Two-day,Delivered,5249,65,388,2022-01-12,357,Gomeztown,17698,2,Miller-Pearson,Clarkmouth,9.83
7738,Christopher Wilson,christopher56@example.org,64,Male,West Samantha,11,Clothing,Hats,192.19,33.24,29x31x4,7738,17/04/2022,€96.25,Two-day,Shipped,7738,139,131,2022-01-22,485,East Hollyburgh,6763,3,Johnson-Rodriguez,Katherineborough,7.4
8165,Crystal Valentine,peterparrish@example.org,49,Male,Reyesville,0,Electronics,Smart Watches,535.58,34.85,5x5x39,8165,17/03/2021,€190.35,Two-day,Cancelled,8165,188,65,2022-06-23,249,New Amanda,11942,8,Parks-Gallegos,Jenkinsside,6.82
4770,Mrs. Amanda Rodriguez,williamsbradley@example.com,66,Male,Murphyfurt,6,Furniture,Chairs,389.87,15.48,34x37x10,4770,14/06/2023,€2939.55,Express,Delivered,4770,166,132,2021-11-08,55,South Theresashire,10308,5,Morgan LLC,Port Robynmouth,1.23
4564,Destiny Larson,cbell@example.org,19,Male,Port Michaelville,1,Electronics,Cameras,846.16,40.72,14x41x14,4564,05-22-2021,£165.53,Express,Cancelled,4564,90,151,2021-01-31,410,South Annberg,7512,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5413,Casey Ross,aaronmiller@example.net,52,Male,North Kathleen,6,Furniture,Chairs,194.0,5.93,12x11x49,5413,2023-01-08,€819.93,Standard,Delivered,5413,533,351,2021-10-25,261,North Deborah,6823,2,Miller-Pearson,Clarkmouth,9.83
1611,Elizabeth Johnson,cmoore@example.net,36,Female,Hendersonchester,8,Clothing,Shoes,190.66,46.53,6x20x5,1611,07-30-2023,€2380.26,Standard,Pending,1611,814,158,2020-10-09,207,Lewisberg,19980,5,Morgan LLC,Port Robynmouth,1.23
429,Jon Bailey,rdavis@example.com,53,Female,Hortonville,12,Clothing,Dresses,259.2,49.92,47x46x35,429,2020-12-13,€1260.8,Express,Pending,429,126,340,2021-04-29,179,Morrisbury,15218,8,Parks-Gallegos,Jenkinsside,6.82
8328,Anthony Morgan,katie92@example.org,66,Female,Isaacborough,16,Furniture,Tables,515.72,24.18,14x25x47,8328,03/11/2020,£4009.9,Standard,Shipped,8328,225,195,2021-04-07,150,Toddhaven,9326,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3950,Justin Spencer,uross@example.org,38,Male,Lake Jason,1,Electronics,Cameras,940.57,17.89,15x38x31,3950,10/05/2022,€1527.99,Two-day,Pending,3950,321,334,2020-09-24,129,North Blakeland,15758,3,Johnson-Rodriguez,Katherineborough,7.4
5651,Cheryl Johnston,rebecca59@example.net,58,Male,East Pamelatown,3,Furniture,Cabinets,551.67,6.78,1x23x23,5651,2021-02-06,£1554.4,Two-day,Delivered,5651,858,481,2021-05-02,244,North Lindaland,13815,5,Morgan LLC,Port Robynmouth,1.23
5225,Robin Anderson,jennifer08@example.com,27,Female,West Kathryn,10,Electronics,Laptops,397.61,33.49,46x45x40,5225,2023-01-19,$4285.35,Express,Pending,5225,952,81,2021-08-30,206,Port Heatherhaven,17418,7,Miller Group,Clarkmouth,6.56
7723,Shannon Harrington,blanchardashley@example.com,23,Male,East Connorside,21,Furniture,Sofas,963.48,40.47,37x49x23,7723,2022-07-07,€1542.3,Express,Pending,7723,174,249,2021-02-23,352,North Melissa,5044,6,Morgan LLC,New Marktown,2.48
1210,Stephen Butler,smanning@example.com,65,Male,Suttonhaven,10,Electronics,Laptops,652.06,7.34,50x45x34,1210,03-15-2021,$1259.32,Two-day,Delivered,1210,24,452,2022-05-14,210,West Geoffrey,14823,5,Morgan LLC,Port Robynmouth,1.23
916,Johnny Davidson,alexismoore@example.com,23,Male,North Amberton,4,Clothing,T-Shirts,24.85,32.2,25x40x10,916,15/12/2022,£750.43,Standard,Pending,916,620,193,2021-08-24,233,South Teresaton,8497,8,Parks-Gallegos,Jenkinsside,6.82
4262,Lauren Goodwin,patelamanda@example.com,22,Male,West Scottville,4,Clothing,T-Shirts,805.43,42.09,4x42x15,4262,04/02/2021,€403.81,Express,Pending,4262,137,59,2020-09-03,258,Staceyfort,11290,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7155,Jonathan Porter PhD,jguzman@example.net,43,Female,Robinsonside,8,Clothing,Shoes,455.11,10.96,40x18x42,7155,22/12/2020,£387.45,Standard,Shipped,7155,413,380,2021-04-08,225,West Edwardville,19755,3,Johnson-Rodriguez,Katherineborough,7.4
240,Jonathan Forbes,singletonjill@example.net,61,Female,Jameshaven,16,Furniture,Tables,237.48,38.03,44x45x50,240,2023-08-07,$484.79,Two-day,Pending,240,109,370,2022-04-25,434,North Matthewville,6096,6,Morgan LLC,New Marktown,2.48
6550,Kaitlin Mercado,albertfernandez@example.org,29,Male,South Breanna,9,Furniture,Beds,218.86,40.32,33x41x28,6550,01-31-2023,€401.42,Standard,Cancelled,6550,886,128,2022-01-19,278,Amybury,13692,7,Miller Group,Clarkmouth,6.56
6620,Brian Mcdonald,tharris@example.org,38,Female,Davidburgh,1,Electronics,Cameras,843.14,6.86,20x42x32,6620,2022-04-29,£2559.84,Express,Cancelled,6620,326,119,2022-04-04,383,Payneland,19768,5,Morgan LLC,Port Robynmouth,1.23
2613,Taylor Solomon,campbellscott@example.net,20,Female,Port Gabrielle,16,Furniture,Tables,725.88,42.06,30x16x42,2613,02-25-2022,$1199.88,Express,Pending,2613,952,59,2021-07-03,451,Flemingland,14843,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2494,Anna Mcguire,kbennett@example.com,50,Female,Lake Marcusmouth,8,Clothing,Shoes,547.9,35.84,48x13x13,2494,10-24-2022,€2942.92,Standard,Pending,2494,357,256,2020-12-23,249,New Amanda,11942,8,Parks-Gallegos,Jenkinsside,6.82
1000,Michael Morales,,54,Female,Port Martin,8,Clothing©,Shoes,802.1,9.36,38x9x27,1000,12/01/2022,£1034.76,Standard,Shipped,1000,831,355,2022-05-18,99,South Stephaniefurt,11136,0,Johnson-Rodriguez,Port Robynmouth,
5274,Leslie Gardner,matthew75@example.org,68,Male,Whitehaven,13,Electronics,Headphones,647.69,6.38,11x18x24,5274,05-22-2021,€409.84,Standard,Delivered,5274,76,340,2021-04-08,89,Bruceside,9312,3,Johnson-Rodriguez,Katherineborough,7.4
56,Erin Ellis,rothronnie@example.com,64,Male,Tabithaport,21,Furniture,Sofas,115.53,22.24,13x3x15,56,2021-12-29,€827.59,Standard,Delivered,56,418,127,2021-03-09,302,Nathanland,17898,6,Morgan LLC,New Marktown,2.48
3020,Nicholas Schmidt,lchristensen@example.com,69,Female,Brandiland,0,Electronics,Smart Watches,503.41,42.3,6x5x14,3020,05-15-2023,€50.67,Express,Shipped,3020,944,230,2022-08-20,368,Lake Daniel,9505,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8430,Heather Foley,harold82@example.org,40,Female,Gibsonton,8,Clothing,Shoes,729.68,10.99,6x39x17,8430,04-17-2022,€377.42,Standard,Delivered,8430,570,99,2021-11-30,216,Port Christopher,13146,6,Morgan LLC,New Marktown,2.48
208,Daniel Byrd,williambrennan@example.org,69,Female,Lorettaside,6,Furniture,Chairs,645.8,47.67,8x9x12,208,12-21-2021,$810.67,Two-day,Delivered,208,852,308,2021-04-15,357,Gomeztown,17698,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2111,Tony Dodson,hmcclain@example.com,28,Male,Martineztown,12,Clothing,Dresses,154.42,13.52,50x39x18,2111,08-17-2022,€2298.76,Two-day,Cancelled,2111,499,485,2021-01-11,302,Nathanland,17898,8,Parks-Gallegos,Jenkinsside,6.82
4663,Jeffrey Brown,jamievillarreal@example.org,47,Female,Port Kevinside,6,Furniture,Chairs,85.29,44.34,42x3x2,4663,2023-02-08,$1917.1,Express,Delivered,4663,348,236,2021-11-19,349,Gardnerview,17239,6,Morgan LLC,New Marktown,2.48
9811,Cindy Kemp,michael14@example.com,30,Female,Ashleyfurt,3,Furniture,Cabinets,675.5,36.97,6x43x18,9811,2022-09-27,£4044.4,Standard,Cancelled,9811,629,387,2021-08-09,443,West Morgan,7785,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5403,Wendy Perez,dominiquepugh@example.org,32,Male,West Jamie,13,Electronics,Headphones,575.32,31.44,25x26x33,5403,16/06/2022,£2170.32,Express,Shipped,5403,923,408,2020-09-27,340,South Kim,13347,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1440,Jessica Wolfe,michaelfoster@example.com,60,Male,Jamesbury,10,Electronics,Laptops,713.27,26.67,10x1x22,1440,2020-10-17,€1927.42,Two-day,Delivered,1440,346,253,2022-01-04,417,New Anthonyfort,16631,3,Johnson-Rodriguez,Katherineborough,7.4
425,Tyrone Reed,bcarson@example.org,66,Male,Barbaraside,0,Electronics,Smart Watches,752.78,8.23,32x4x14,425,2022-06-08,€1958.0,Express,Delivered,425,427,491,2021-12-07,394,New Victoriabury,5429,9,Johnson-Rodriguez,Katherineborough,7.81
8061,Vanessa Day,adam80@example.com,31,Male,Port Amyfort,2,Electronics,Mobile Phones,947.35,29.35,44x11x21,8061,24/08/2023,£220.86,Standard,Cancelled,8061,566,226,2021-06-24,67,South David,15680,8,Parks-Gallegos,Jenkinsside,6.82
697,Amber Gonzales,combsjames@example.org,69,Male,Pamelamouth,4,Clothing,T-Shirts,442.24,22.39,39x13x31,697,2022-05-04,£1500.87,Express,Pending,697,598,290,2020-09-06,476,Karenchester,6446,8,Parks-Gallegos,Jenkinsside,6.82
6700,Suzanne Hill,,40,Female,Brownshire,16,Furniture,Tables,728.3,25.26,30x25x22,6700,04/09/2020,£103.82,Standard,Pending,6700,490,379,2021-09-16,206,Port Heatherhaven,17418,2,Miller-Pearson,Clarkmouth,9.83
1265,Gary Watson,timothy91@example.org,34,Female,Cooperbury,9,Furniture,Beds,86.27,38.44,50x19x48,1265,2022-03-11,$289.67,Standard,Shipped,1265,439,364,2021-06-20,251,Amybury,9725,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1623,Karen Brown,burkejane@example.net,21,Male,North Leeberg,6,Furniture,Chairs,178.55,39.71,27x44x32,1623,05-14-2023,$2989.5,Express,Shipped,1623,304,273,2022-04-30,384,Thomasville,18680,5,Morgan LLC,Port Robynmouth,1.23
4833,Heather Frazier,mirandakimberly@example.org,55,Male,Henryfurt,48,Clothing,Jeans,122.59,43.99,13x35x3,4833,2021-08-08,$737.43,Standard,Shipped,4833,328,40,2021-01-21,383,Payneland,19768,9,Johnson-Rodriguez,Katherineborough,7.81
7675,Dan Wilson,hamiltondavid@example.net,22,Male,Port Kurt,0,Electronics,Smart Watches,238.61,16.36,20x5x26,7675,2022-06-24,$2262.9,Two-day,Delivered,7675,268,303,2021-07-06,266,North Nancychester,5244,8,Parks-Gallegos,Jenkinsside,6.82
1593,Michael Blanchard PhD,mariaowen@example.com,35,Female,Hillville,6,Furniture,Chairs,332.68,22.43,16x37x7,1593,2021-09-09,£498.26,Two-day,Cancelled,1593,449,127,2021-06-13,479,Victortown,17609,8,Parks-Gallegos,Jenkinsside,6.82
7205,Richard Lopez,rfranklin@example.org,69,Female,South Kaylatown,9,Furniture,Beds,729.22,40.92,8x36x9,7205,2022-05-05,$1057.4,Express,Pending,7205,53,14,2020-12-27,466,South Jamie,5746,0,Johnson-Rodriguez,Port Robynmouth,
2301,Anna Jones,cooperkelly@example.net,57,Male,Richardsburgh,16,Furniture,Tables,555.71,18.33,42x34x45,2301,2021-12-30,$3091.95,Two-day,Pending,2301,499,403,2020-11-13,279,North Jeanettefurt,17976,0,Johnson-Rodriguez,Port Robynmouth,
4588,Steven Fowler,oking@example.org,63,Female,Nielsenview,10,Electronics,Laptops,916.86,42.58,47x34x11,4588,31/10/2021,£265.99,Two-day,Cancelled,4588,479,104,2020-11-17,97,Robinstad,9214,2,Miller-Pearson,Clarkmouth,9.83
5057,Nancy Ashley,zhawkins@example.org,49,Male,South Juanland,11,Clothing,Hats,945.16,2.0,25x1x16,5057,04/11/2022,$4661.55,Express,Pending,5057,174,107,2021-01-08,320,West Cindy,5650,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5956,David Blankenship,jonathannichols@example.com,22,Male,Hughesburgh,9,Furniture,Beds,254.46,4.99,9x48x30,5956,19/03/2022,€1523.28,Express,Cancelled,5956,953,13,2022-03-03,125,Bennetttown,14997,2,Miller-Pearson,Clarkmouth,9.83
8259,Mrs. Diane Long,andrewmann@example.com,67,Female,Fernandeztown,3,Furniture,Cabinets,9.82,34.44,7x19x49,8259,05-29-2023,€733.47,Standard,Cancelled,8259,87,342,2022-08-03,240,Port Marilyn,14392,9,Johnson-Rodriguez,Katherineborough,7.81
2200,Suzanne Butler,,49,Female,North Toddside,3,Furniture©,Cabinets,748.8,27.24,17x30x43,2200,04-07-2022,€1555.45,Two-day,Shipped,2200,481,381,2022-06-21,4,New Robert,16110,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7131,Hailey Higgins,yallen@example.com,68,Male,Danielview,21,Furniture,Sofas,459.78,43.05,19x42x8,7131,06/04/2022,£397.64,Two-day,Delivered,7131,768,157,2021-03-03,278,Amybury,13692,8,Parks-Gallegos,Jenkinsside,6.82
